,Id,time,Count
36735,374,2021-04-01 10:00:00.000,2
36736,374,2021-04-01 02:00:00.000,1
36903,374,2021-03-30 10:00:00.000,1
36905,374,2021-03-30 02:00:00.000,1
36911,374,2021-03-30 04:00:00.000,2
36912,374,2021-03-30 00:00:15.000,1
36914,374,2021-03-30 10:00:00.000,1
36916,374,2021-03-30 02:00:00.000,1
36918,374,2021-03-30 10:00:00.000,1
36921,374,2021-03-30 02:00:00.000,1
36923,374,2021-03-30 10:00:00.000,2
36926,374,2021-03-30 02:00:00.000,1
36927,374,2021-03-30 04:00:00.000,1
36928,374,2021-03-30 00:00:15.000,2
36931,374,2021-03-30 10:00:00.000,2
37231,374,2021-04-02 10:00:00.000,2
37232,374,2021-04-02 04:00:00.000,1
37233,374,2021-04-02 02:00:00.000,1
37234,374,2021-04-02 10:00:00.000,2
37235,374,2021-04-02 04:00:00.000,1
37236,374,2021-04-02 10:00:00.000,2
37237,374,2021-04-02 02:00:00.000,1
37238,374,2021-04-02 04:00:00.000,1
37239,374,2021-04-02 02:00:00.000,1
37240,374,2021-04-02 04:00:00.000,1
37241,374,2021-04-02 02:00:00.000,1
37242,374,2021-04-02 02:00:00.000,1
37243,374,2021-04-02 02:00:00.000,1
37244,374,2021-04-02 02:00:00.000,1
37245,374,2021-04-02 02:00:00.000,1
37246,374,2021-04-02 02:00:00.000,1
37247,374,2021-04-02 02:00:00.000,1
37248,374,2021-04-02 02:00:00.000,1
37249,374,2021-04-02 02:00:00.000,1
37523,374,2021-04-01 10:00:00.000,2
37524,374,2021-04-01 04:00:00.000,1
37526,374,2021-04-01 02:00:00.000,1
37527,374,2021-04-01 10:00:00.000,2
37528,374,2021-04-01 04:00:00.000,1
37531,374,2021-04-01 02:00:00.000,1
37532,374,2021-04-01 04:00:00.000,1
37535,374,2021-04-01 02:00:00.000,1
37536,374,2021-04-01 04:00:00.000,1
37539,374,2021-04-01 02:00:00.000,1
37540,374,2021-04-01 04:00:00.000,1
37542,374,2021-04-01 02:00:00.000,1
37544,374,2021-04-01 04:00:00.000,1
37545,374,2021-04-01 02:00:00.000,1
37548,374,2021-04-01 04:00:00.000,1
37550,374,2021-04-01 00:00:15.000,1
37551,374,2021-04-01 02:00:00.000,1
37553,374,2021-04-01 04:00:00.000,1
37555,374,2021-04-01 02:00:00.000,1
37557,374,2021-04-01 04:00:00.000,1
37560,374,2021-04-01 00:00:15.000,1
37561,374,2021-04-01 02:00:00.000,1
37563,374,2021-04-01 04:00:00.000,1
37565,374,2021-04-01 02:00:00.000,1
37566,374,2021-04-01 04:00:00.000,1
37569,374,2021-04-01 00:00:15.000,1
37571,374,2021-04-01 04:00:00.000,1
37572,374,2021-04-01 02:00:00.000,1
37575,374,2021-04-01 04:00:00.000,1
37576,374,2021-04-01 02:00:00.000,1
37579,374,2021-04-01 04:00:00.000,1
37580,374,2021-04-01 02:00:00.000,1
37583,374,2021-04-01 04:00:00.000,1
37584,374,2021-04-01 02:00:00.000,1
37586,374,2021-04-01 04:00:00.000,1
37587,374,2021-04-01 02:00:00.000,1
37589,374,2021-04-01 04:00:00.000,1
37590,374,2021-04-01 02:00:00.000,1
37591,374,2021-04-01 04:00:00.000,1
37593,374,2021-04-01 02:00:00.000,1
37594,374,2021-04-01 04:00:00.000,1
37595,374,2021-04-01 02:00:00.000,1
37597,374,2021-04-01 04:00:00.000,1
37599,374,2021-04-01 02:00:00.000,1
37600,374,2021-04-01 04:00:00.000,1
37602,374,2021-04-01 02:00:00.000,1
37603,374,2021-04-01 04:00:00.000,1
37605,374,2021-04-01 02:00:00.000,1
37606,374,2021-04-01 04:00:00.000,1
37607,374,2021-04-01 02:00:00.000,1
37609,374,2021-04-01 04:00:00.000,1
37610,374,2021-04-01 02:00:00.000,1
37611,374,2021-04-01 02:00:00.000,1
37612,374,2021-04-01 02:00:00.000,1
37613,374,2021-04-01 02:00:00.000,1
37614,374,2021-04-01 02:00:00.000,1
37615,374,2021-04-01 02:00:00.000,1
37616,374,2021-04-01 02:00:00.000,1
37617,374,2021-04-01 02:00:00.000,1
37618,374,2021-04-01 02:00:00.000,1
37619,374,2021-04-01 02:00:00.000,1
37620,374,2021-04-01 02:00:00.000,1
37621,374,2021-04-01 02:00:00.000,1
37622,374,2021-04-01 02:00:00.000,1
37623,374,2021-04-01 02:00:00.000,1
37624,374,2021-04-01 02:00:00.000,1
37625,374,2021-04-01 02:00:00.000,1
37626,374,2021-04-01 02:00:00.000,1
37627,374,2021-04-01 02:00:00.000,1
37628,374,2021-04-01 02:00:00.000,1
37629,374,2021-04-01 02:00:00.000,1
37630,374,2021-04-01 02:00:00.000,1
37631,374,2021-04-01 02:00:00.000,1
37632,374,2021-04-01 02:00:00.000,1
37633,374,2021-04-01 02:00:00.000,1
37634,374,2021-04-01 02:00:00.000,1
37635,374,2021-04-01 02:00:00.000,1
37636,374,2021-04-01 02:00:00.000,1
37637,374,2021-04-01 02:00:00.000,1
37638,374,2021-04-01 02:00:00.000,1
37639,374,2021-04-01 02:00:00.000,1
37640,374,2021-04-01 02:00:00.000,1
37641,374,2021-04-01 02:00:00.000,1
37642,374,2021-04-01 02:00:00.000,1
37643,374,2021-04-01 02:00:00.000,1
37644,374,2021-04-01 02:00:00.000,1
37645,374,2021-04-01 02:00:00.000,1
37680,374,2021-03-31 02:00:00.000,2
37681,374,2021-03-31 02:00:00.000,1
37682,374,2021-03-31 02:00:00.000,1
37741,374,2021-04-05 04:00:00.000,1
38284,374,2021-04-03 10:00:00.000,2
38285,374,2021-04-03 02:00:00.000,1
38286,374,2021-04-03 04:00:00.000,1
38288,374,2021-04-03 10:00:00.000,2
38290,374,2021-04-03 02:00:00.000,1
38291,374,2021-04-03 04:00:00.000,1
38293,374,2021-04-03 02:00:00.000,1
38294,374,2021-04-03 04:00:00.000,1
38295,374,2021-04-03 02:00:00.000,1
38296,374,2021-04-03 04:00:00.000,1
38297,374,2021-04-03 02:00:00.000,1
38298,374,2021-04-03 04:00:00.000,1
38299,374,2021-04-03 02:00:00.000,1
38300,374,2021-04-03 04:00:00.000,1
38438,374,2021-04-07 02:00:00.000,1
38439,374,2021-04-07 02:00:00.000,2
38440,374,2021-04-07 02:00:00.000,1
38441,374,2021-04-07 02:00:00.000,1
38442,374,2021-04-07 02:00:00.000,1
38443,374,2021-04-07 02:00:00.000,1
38540,374,2021-04-06 04:00:00.000,1
38560,374,2021-04-06 10:00:00.000,2
38562,374,2021-04-06 10:00:00.000,2
38564,374,2021-04-06 10:00:00.000,2
38567,374,2021-04-06 10:00:00.000,2
38569,374,2021-04-06 00:00:15.000,1
38574,374,2021-04-06 04:00:00.000,1
38576,374,2021-04-06 00:00:15.000,1
38579,374,2021-04-06 04:00:00.000,1
38583,374,2021-04-06 00:00:15.000,1
38587,374,2021-04-06 04:00:00.000,1
38592,374,2021-04-06 04:00:00.000,1
38598,374,2021-04-06 04:00:00.000,1
38601,374,2021-04-06 04:00:00.000,1
38604,374,2021-04-06 04:00:00.000,1
38607,374,2021-04-06 04:00:00.000,1
38610,374,2021-04-06 04:00:00.000,1
38613,374,2021-04-06 04:00:00.000,1
38616,374,2021-04-06 04:00:00.000,1
38618,374,2021-04-06 04:00:00.000,1
38619,374,2021-04-06 04:00:00.000,1
38620,374,2021-04-06 04:00:00.000,1
38621,374,2021-04-06 04:00:00.000,1
38858,374,2021-04-04 10:00:00.000,2
38860,374,2021-04-04 02:00:00.000,1
38861,374,2021-04-04 00:00:00.000,1
38862,374,2021-04-04 04:00:00.000,1
38868,374,2021-04-04 04:00:00.000,1
38869,374,2021-04-04 00:00:00.000,1
38870,374,2021-04-04 10:00:00.000,2
38872,374,2021-04-04 02:00:00.000,1
38876,374,2021-04-04 04:00:00.000,1
38877,374,2021-04-04 00:00:00.000,1
38878,374,2021-04-04 10:00:00.000,2
38879,374,2021-04-04 02:00:00.000,1
38883,374,2021-04-04 04:00:00.000,1
38886,374,2021-04-04 10:00:00.000,2
38887,374,2021-04-04 02:00:00.000,1
38888,374,2021-04-04 04:00:00.000,1
38892,374,2021-04-04 04:00:00.000,1
38893,374,2021-04-04 10:00:00.000,2
38894,374,2021-04-04 02:00:00.000,1
38897,374,2021-04-04 04:00:00.000,1
38898,374,2021-04-04 10:00:00.000,1
38899,374,2021-04-04 02:00:00.000,1
38900,374,2021-04-04 04:00:00.000,1
38903,374,2021-04-04 02:00:00.000,1
38904,374,2021-04-04 04:00:00.000,1
38907,374,2021-04-04 02:00:00.000,1
38908,374,2021-04-04 04:00:00.000,1
38910,374,2021-04-04 02:00:00.000,1
38911,374,2021-04-04 04:00:00.000,1
38913,374,2021-04-04 02:00:00.000,1
38914,374,2021-04-04 04:00:00.000,1
38916,374,2021-04-04 02:00:00.000,1
38917,374,2021-04-04 04:00:00.000,1
38919,374,2021-04-04 02:00:00.000,1
38920,374,2021-04-04 04:00:00.000,1
38922,374,2021-04-04 02:00:00.000,1
38923,374,2021-04-04 04:00:00.000,1
38925,374,2021-04-04 02:00:00.000,1
38926,374,2021-04-04 04:00:00.000,1
38928,374,2021-04-04 02:00:00.000,1
38929,374,2021-04-04 04:00:00.000,1
38931,374,2021-04-04 02:00:00.000,1
38932,374,2021-04-04 04:00:00.000,1
38934,374,2021-04-04 02:00:00.000,1
38935,374,2021-04-04 04:00:00.000,1
38936,374,2021-04-06 04:00:00.000,1
38937,374,2021-04-06 04:00:00.000,1
38938,374,2021-04-06 04:00:00.000,1
38939,374,2021-04-06 02:00:00.000,1
38940,374,2021-04-06 04:00:00.000,2
38941,374,2021-04-06 04:00:00.000,1
38942,374,2021-04-06 04:00:00.000,1
38943,374,2021-04-06 02:00:00.000,1
38944,374,2021-04-06 04:00:00.000,1
38945,374,2021-04-06 02:00:00.000,1
38946,374,2021-04-06 04:00:00.000,2
38947,374,2021-04-06 02:00:00.000,1
38948,374,2021-04-06 02:00:00.000,1
38949,374,2021-04-06 02:00:00.000,1
38950,374,2021-04-06 02:00:00.000,1
38951,374,2021-04-06 02:00:00.000,1
38952,374,2021-04-06 02:00:00.000,1
38953,374,2021-04-06 02:00:00.000,1
38954,374,2021-04-06 02:00:00.000,1
38955,374,2021-04-06 02:00:00.000,1
38956,374,2021-04-06 02:00:00.000,1
38957,374,2021-04-06 02:00:00.000,1
38958,374,2021-04-06 02:00:00.000,1
38959,374,2021-04-06 02:00:00.000,1
38960,374,2021-04-06 02:00:00.000,1
38961,374,2021-04-06 02:00:00.000,1
38962,374,2021-04-06 02:00:00.000,1
38963,374,2021-04-06 02:00:00.000,1
38964,374,2021-04-06 02:00:00.000,1
38965,374,2021-04-06 02:00:00.000,3
38966,374,2021-04-06 02:00:00.000,1
38967,374,2021-04-06 02:00:00.000,1
38968,374,2021-04-06 02:00:00.000,1
38969,374,2021-04-06 02:00:00.000,1
38970,374,2021-04-06 02:00:00.000,1
38971,374,2021-04-06 02:00:00.000,1
38972,374,2021-04-06 02:00:00.000,1
38973,374,2021-04-06 02:00:00.000,1
38974,374,2021-04-06 02:00:00.000,1
38975,374,2021-04-06 02:00:00.000,1
38976,374,2021-04-06 02:00:00.000,1
38977,374,2021-04-06 02:00:00.000,1
38978,374,2021-04-06 02:00:00.000,1
38979,374,2021-04-06 02:00:00.000,1
38980,374,2021-04-06 02:00:00.000,1
38981,374,2021-04-06 02:00:00.000,1
38982,374,2021-04-06 02:00:00.000,1
38983,374,2021-04-06 02:00:00.000,1
38984,374,2021-04-06 02:00:00.000,1
38985,374,2021-04-06 02:00:00.000,1
38986,374,2021-04-06 02:00:00.000,1
38987,374,2021-04-06 02:00:00.000,1
38988,374,2021-04-06 02:00:00.000,1
38989,374,2021-04-06 02:00:00.000,1
38990,374,2021-04-06 02:00:00.000,1
38991,374,2021-04-06 02:00:00.000,1
38992,374,2021-04-06 02:00:00.000,1
38993,374,2021-04-06 02:00:00.000,1
38994,374,2021-04-06 02:00:00.000,1
38995,374,2021-04-06 02:00:00.000,1
38996,374,2021-04-06 02:00:00.000,1
38997,374,2021-04-06 02:00:00.000,1
38998,374,2021-04-06 02:00:00.000,1
38999,374,2021-04-06 02:00:00.000,1
39000,374,2021-04-06 02:00:00.000,2
39001,374,2021-04-06 02:00:00.000,1
39002,374,2021-04-06 02:00:00.000,1
39003,374,2021-04-06 02:00:00.000,1
39101,374,2021-04-05 02:00:00.000,1
39106,374,2021-04-05 04:00:00.000,1
39107,374,2021-04-05 00:00:15.000,1
39111,374,2021-04-05 02:00:00.000,1
39112,374,2021-04-05 04:00:00.000,1
39116,374,2021-04-05 00:00:15.000,1
39118,374,2021-04-05 02:00:00.000,1
39120,374,2021-04-05 04:00:00.000,1
39123,374,2021-04-05 00:00:00.000,1
39124,374,2021-04-05 02:00:00.000,1
39126,374,2021-04-05 02:00:00.000,1
39127,374,2021-04-05 04:00:00.000,1
39130,374,2021-04-05 02:00:00.000,1
39133,374,2021-04-05 04:00:00.000,1
39134,374,2021-04-05 02:00:00.000,1
39137,374,2021-04-05 04:00:00.000,1
39138,374,2021-04-05 02:00:00.000,1
39140,374,2021-04-05 04:00:00.000,1
39141,374,2021-04-05 02:00:00.000,1
39144,374,2021-04-05 04:00:00.000,1
39146,374,2021-04-05 02:00:00.000,1
39148,374,2021-04-05 04:00:00.000,1
39150,374,2021-04-05 02:00:00.000,1
39152,374,2021-04-05 04:00:00.000,1
39154,374,2021-04-05 02:00:00.000,1
39155,374,2021-04-05 04:00:00.000,1
39158,374,2021-04-05 02:00:00.000,1
39160,374,2021-04-05 04:00:00.000,1
39161,374,2021-04-05 02:00:00.000,1
39163,374,2021-04-05 04:00:00.000,1
39164,374,2021-04-05 02:00:00.000,1
39166,374,2021-04-05 04:00:00.000,1
39167,374,2021-04-05 02:00:00.000,1
39170,374,2021-04-05 04:00:00.000,1
39171,374,2021-04-05 02:00:00.000,1
39173,374,2021-04-05 04:00:00.000,1
39174,374,2021-04-05 02:00:00.000,1
39177,374,2021-04-05 04:00:00.000,1
39178,374,2021-04-05 02:00:00.000,1
39180,374,2021-04-05 04:00:00.000,1
39182,374,2021-04-05 02:00:00.000,1
39183,374,2021-04-05 04:00:00.000,1
39185,374,2021-04-05 02:00:00.000,1
39186,374,2021-04-05 04:00:00.000,1
39187,374,2021-04-05 02:00:00.000,1
39189,374,2021-04-05 04:00:00.000,2
39190,374,2021-04-05 02:00:00.000,3
39191,374,2021-04-05 04:00:00.000,1
39192,374,2021-04-05 02:00:00.000,1
39193,374,2021-04-05 04:00:00.000,1
39194,374,2021-04-05 02:00:00.000,1
39195,374,2021-04-05 10:00:00.000,2
39196,374,2021-04-05 04:00:00.000,1
39197,374,2021-04-05 02:00:00.000,1
39198,374,2021-04-05 02:00:00.000,1
39199,374,2021-04-05 10:00:00.000,2
39200,374,2021-04-05 02:00:00.000,1
39201,374,2021-04-05 10:00:00.000,2
39202,374,2021-04-05 02:00:00.000,1
39203,374,2021-04-05 10:00:00.000,2
39204,374,2021-04-05 02:00:00.000,1
39205,374,2021-04-05 10:00:00.000,1
39206,374,2021-04-05 02:00:00.000,1
39207,374,2021-04-05 02:00:00.000,1
39208,374,2021-04-05 02:00:00.000,1
39209,374,2021-04-05 02:00:00.000,1
39210,374,2021-04-05 02:00:00.000,1
39211,374,2021-04-05 02:00:00.000,1
39212,374,2021-04-05 02:00:00.000,1
39213,374,2021-04-05 02:00:00.000,1
39214,374,2021-04-05 02:00:00.000,1
39215,374,2021-04-05 02:00:00.000,1
39216,374,2021-04-05 02:00:00.000,1
39217,374,2021-04-05 02:00:00.000,1
39218,374,2021-04-05 02:00:00.000,1
39219,374,2021-04-05 02:00:00.000,1
39220,374,2021-04-05 02:00:00.000,1
39221,374,2021-04-05 02:00:00.000,1
39222,374,2021-04-05 02:00:00.000,1
39223,374,2021-04-05 02:00:00.000,1
39224,374,2021-04-05 02:00:00.000,1
39225,374,2021-04-05 02:00:00.000,1
39226,374,2021-04-05 02:00:00.000,1
39227,374,2021-04-05 02:00:00.000,1
39228,374,2021-04-05 02:00:00.000,1
39229,374,2021-04-05 02:00:00.000,1
39230,374,2021-04-05 02:00:00.000,1
39231,374,2021-04-05 02:00:00.000,1
39232,374,2021-04-05 02:00:00.000,2
39233,374,2021-04-05 02:00:00.000,1
39234,374,2021-04-05 02:00:00.000,1
39404,374,2021-04-08 04:00:00.000,1
39405,374,2021-04-08 04:00:00.000,1
39406,374,2021-04-08 04:00:00.000,1
39488,374,2021-04-07 02:00:00.000,1
39879,374,2021-04-04 02:00:00.000,1
39880,374,2021-04-04 04:00:00.000,1
39881,374,2021-04-04 02:00:00.000,1
39882,374,2021-04-04 04:00:00.000,2
39883,374,2021-04-04 04:00:00.000,1
39884,374,2021-04-04 02:00:00.000,1
39885,374,2021-04-04 04:00:00.000,1
39886,374,2021-04-04 02:00:00.000,1
39887,374,2021-04-04 04:00:00.000,1
39888,374,2021-04-04 02:00:00.000,1
39889,374,2021-04-04 02:00:00.000,1
39890,374,2021-04-04 02:00:00.000,1
39891,374,2021-04-04 02:00:00.000,1
39892,374,2021-04-04 02:00:00.000,1
39893,374,2021-04-04 02:00:00.000,1
39894,374,2021-04-04 02:00:00.000,1
39895,374,2021-04-04 02:00:00.000,1
39896,374,2021-04-04 02:00:00.000,1
39897,374,2021-04-04 02:00:00.000,1
39898,374,2021-04-04 02:00:00.000,1
39899,374,2021-04-04 02:00:00.000,1
39900,374,2021-04-04 02:00:00.000,1
39901,374,2021-04-04 02:00:00.000,1
39902,374,2021-04-04 02:00:00.000,1
39903,374,2021-04-04 02:00:00.000,1
39904,374,2021-04-04 02:00:00.000,1
39905,374,2021-04-04 02:00:00.000,1
39906,374,2021-04-04 02:00:00.000,1
39907,374,2021-04-04 02:00:00.000,1
39908,374,2021-04-04 02:00:00.000,1
39909,374,2021-04-04 02:00:00.000,1
39910,374,2021-04-04 02:00:00.000,1
39911,374,2021-04-04 02:00:00.000,1
39912,374,2021-04-04 02:00:00.000,1
39913,374,2021-04-04 02:00:00.000,1
39914,374,2021-04-04 02:00:00.000,1
39915,374,2021-04-04 02:00:00.000,1
39916,374,2021-04-04 02:00:00.000,1
39917,374,2021-04-04 02:00:00.000,1
39918,374,2021-04-04 02:00:00.000,1
39919,374,2021-04-04 02:00:00.000,1
39920,374,2021-04-04 02:00:00.000,1
39921,374,2021-04-04 02:00:00.000,1
39922,374,2021-04-04 02:00:00.000,1
39923,374,2021-04-04 02:00:00.000,2
39924,374,2021-04-04 02:00:00.000,1
39925,374,2021-04-04 02:00:00.000,1
40320,374,2021-04-09 02:00:00.000,1
40321,374,2021-04-09 04:00:00.000,1
40322,374,2021-04-09 04:00:00.000,1
40323,374,2021-04-09 02:00:00.000,1
40324,374,2021-04-09 10:00:00.000,2
40325,374,2021-04-09 04:00:00.000,1
40326,374,2021-04-09 02:00:00.000,3
40327,374,2021-04-09 02:00:00.000,1
40328,374,2021-04-09 10:00:00.000,2
40329,374,2021-04-09 10:00:00.000,2
40330,374,2021-04-09 02:00:00.000,1
40331,374,2021-04-09 02:00:00.000,1
40332,374,2021-04-09 02:00:00.000,1
40333,374,2021-04-09 02:00:00.000,1
40334,374,2021-04-09 02:00:00.000,1
40335,374,2021-04-09 02:00:00.000,1
40336,374,2021-04-09 02:00:00.000,1
40454,374,2021-04-11 18:00:00.000,2
40457,374,2021-04-11 20:00:00.000,1
40459,374,2021-04-11 00:00:15.000,1
40460,374,2021-04-11 10:00:00.000,2
40463,374,2021-04-11 00:00:15.000,1
40466,374,2021-04-11 10:00:00.000,2
40467,374,2021-04-11 00:00:15.000,1
40469,374,2021-04-11 10:00:00.000,2
40471,374,2021-04-11 10:00:00.000,2
40500,374,2021-04-11 04:00:00.000,1
40501,374,2021-04-11 04:00:00.000,1
40502,374,2021-04-11 04:00:00.000,1
40503,374,2021-04-11 04:00:00.000,1
40504,374,2021-04-11 04:00:00.000,1
40505,374,2021-04-11 04:00:00.000,1
40511,374,2021-04-08 02:00:00.000,1
40514,374,2021-04-08 10:00:00.000,2
40516,374,2021-04-08 00:00:15.000,1
40519,374,2021-04-08 04:00:00.000,1
40520,374,2021-04-08 02:00:00.000,1
40523,374,2021-04-08 10:00:00.000,2
40525,374,2021-04-08 00:00:15.000,1
40526,374,2021-04-08 04:00:00.000,1
40529,374,2021-04-08 10:00:00.000,2
40530,374,2021-04-08 02:00:00.000,1
40532,374,2021-04-08 00:00:15.000,1
40535,374,2021-04-08 02:00:00.000,1
40536,374,2021-04-08 04:00:00.000,1
40540,374,2021-04-08 02:00:00.000,1
40541,374,2021-04-08 04:00:00.000,1
40544,374,2021-04-08 04:00:00.000,1
40546,374,2021-04-08 02:00:00.000,1
40548,374,2021-04-08 04:00:00.000,1
40550,374,2021-04-08 02:00:00.000,1
40552,374,2021-04-08 04:00:00.000,1
40555,374,2021-04-08 02:00:00.000,1
40556,374,2021-04-08 04:00:00.000,1
40559,374,2021-04-08 02:00:00.000,1
40560,374,2021-04-08 04:00:00.000,1
40562,374,2021-04-08 02:00:00.000,1
40563,374,2021-04-08 04:00:00.000,1
40566,374,2021-04-08 04:00:00.000,1
40567,374,2021-04-08 02:00:00.000,1
40570,374,2021-04-08 04:00:00.000,1
40571,374,2021-04-08 02:00:00.000,1
40574,374,2021-04-08 04:00:00.000,1
40575,374,2021-04-08 02:00:00.000,1
40577,374,2021-04-08 04:00:00.000,1
40578,374,2021-04-08 02:00:00.000,1
40580,374,2021-04-08 04:00:00.000,1
40581,374,2021-04-08 02:00:00.000,1
40582,374,2021-04-08 04:00:00.000,1
40584,374,2021-04-08 02:00:00.000,1
40585,374,2021-04-08 04:00:00.000,2
40587,374,2021-04-08 02:00:00.000,1
40588,374,2021-04-08 04:00:00.000,1
40590,374,2021-04-08 02:00:00.000,1
40591,374,2021-04-08 04:00:00.000,1
40593,374,2021-04-08 04:00:00.000,1
40594,374,2021-04-08 02:00:00.000,1
40596,374,2021-04-08 04:00:00.000,2
40597,374,2021-04-08 02:00:00.000,1
40598,374,2021-04-08 04:00:00.000,2
40599,374,2021-04-08 02:00:00.000,1
40600,374,2021-04-08 02:00:00.000,3
40601,374,2021-04-08 02:00:00.000,1
40602,374,2021-04-08 02:00:00.000,1
40603,374,2021-04-08 02:00:00.000,1
40604,374,2021-04-08 02:00:00.000,1
40605,374,2021-04-08 02:00:00.000,1
40606,374,2021-04-08 02:00:00.000,1
40607,374,2021-04-08 02:00:00.000,1
40608,374,2021-04-08 02:00:00.000,1
40609,374,2021-04-08 02:00:00.000,1
40610,374,2021-04-08 02:00:00.000,1
40611,374,2021-04-08 02:00:00.000,1
40612,374,2021-04-08 02:00:00.000,1
40613,374,2021-04-08 02:00:00.000,1
40614,374,2021-04-08 02:00:00.000,1
40615,374,2021-04-08 02:00:00.000,1
40616,374,2021-04-08 02:00:00.000,1
40617,374,2021-04-08 02:00:00.000,1
40618,374,2021-04-08 02:00:00.000,1
40619,374,2021-04-08 02:00:00.000,1
40620,374,2021-04-08 02:00:00.000,1
40621,374,2021-04-08 02:00:00.000,1
40622,374,2021-04-08 02:00:00.000,1
40623,374,2021-04-08 02:00:00.000,1
40624,374,2021-04-08 02:00:00.000,1
40625,374,2021-04-08 02:00:00.000,1
40626,374,2021-04-08 02:00:00.000,1
40627,374,2021-04-08 02:00:00.000,1
40628,374,2021-04-08 02:00:00.000,1
40629,374,2021-04-08 02:00:00.000,1
40630,374,2021-04-08 02:00:00.000,1
40631,374,2021-04-08 02:00:00.000,2
40632,374,2021-04-08 02:00:00.000,1
40633,374,2021-04-08 02:00:00.000,1
40634,374,2021-04-08 02:00:00.000,1
40635,374,2021-04-08 02:00:00.000,1
40898,374,2021-04-07 10:00:00.000,2
40900,374,2021-04-07 10:00:00.000,2
40903,374,2021-04-07 10:00:00.000,2
40907,374,2021-04-07 10:00:00.000,2
40915,374,2021-04-07 04:00:00.000,1
40917,374,2021-04-07 02:00:00.000,1
40920,374,2021-04-07 04:00:00.000,1
40921,374,2021-04-07 02:00:00.000,1
40925,374,2021-04-07 04:00:00.000,1
40926,374,2021-04-07 02:00:00.000,1
40930,374,2021-04-07 04:00:00.000,1
40931,374,2021-04-07 02:00:00.000,1
40934,374,2021-04-07 04:00:00.000,1
40936,374,2021-04-07 02:00:00.000,1
40938,374,2021-04-07 04:00:00.000,1
40939,374,2021-04-07 02:00:00.000,1
40941,374,2021-04-07 04:00:00.000,1
40942,374,2021-04-07 02:00:00.000,1
40944,374,2021-04-07 04:00:00.000,1
40945,374,2021-04-07 02:00:00.000,1
40947,374,2021-04-07 04:00:00.000,1
40948,374,2021-04-07 02:00:00.000,1
40950,374,2021-04-07 00:00:00.000,1
40951,374,2021-04-07 04:00:00.000,1
40952,374,2021-04-07 02:00:00.000,1
40954,374,2021-04-07 04:00:00.000,1
40956,374,2021-04-07 02:00:00.000,1
40957,374,2021-04-07 00:00:00.000,1
40958,374,2021-04-07 04:00:00.000,1
40960,374,2021-04-07 02:00:00.000,1
40961,374,2021-04-07 00:00:00.000,1
40962,374,2021-04-07 04:00:00.000,1
40964,374,2021-04-07 02:00:00.000,1
40965,374,2021-04-07 04:00:00.000,1
40967,374,2021-04-07 02:00:00.000,1
40968,374,2021-04-07 04:00:00.000,1
40970,374,2021-04-07 02:00:00.000,1
40971,374,2021-04-07 04:00:00.000,1
40973,374,2021-04-07 02:00:00.000,1
40974,374,2021-04-07 04:00:00.000,1
40976,374,2021-04-07 02:00:00.000,1
40977,374,2021-04-11 04:00:00.000,1
40978,374,2021-04-11 04:00:00.000,1
40979,374,2021-04-11 04:00:00.000,1
40980,374,2021-04-11 04:00:00.000,1
40981,374,2021-04-11 04:00:00.000,1
40982,374,2021-04-11 04:00:00.000,2
40983,374,2021-04-11 04:00:00.000,1
40984,374,2021-04-11 02:00:00.000,1
40985,374,2021-04-11 04:00:00.000,1
40986,374,2021-04-11 04:00:00.000,1
40987,374,2021-04-11 02:00:00.000,1
40988,374,2021-04-11 04:00:00.000,1
40989,374,2021-04-11 02:00:00.000,1
40990,374,2021-04-11 04:00:00.000,2
40991,374,2021-04-11 04:00:00.000,1
40992,374,2021-04-11 02:00:00.000,1
40993,374,2021-04-11 04:00:00.000,1
40994,374,2021-04-11 02:00:00.000,1
40995,374,2021-04-11 02:00:00.000,1
40996,374,2021-04-11 04:00:00.000,1
40997,374,2021-04-11 02:00:00.000,1
40998,374,2021-04-11 04:00:00.000,2
40999,374,2021-04-11 02:00:00.000,1
41000,374,2021-04-11 04:00:00.000,2
41001,374,2021-04-11 02:00:00.000,1
41002,374,2021-04-11 04:00:00.000,2
41003,374,2021-04-11 02:00:00.000,1
41004,374,2021-04-11 02:00:00.000,1
41005,374,2021-04-11 02:00:00.000,1
41006,374,2021-04-11 02:00:00.000,1
41007,374,2021-04-11 02:00:00.000,1
41008,374,2021-04-11 02:00:00.000,1
41009,374,2021-04-11 02:00:00.000,1
41010,374,2021-04-11 02:00:00.000,1
41011,374,2021-04-11 02:00:00.000,3
41012,374,2021-04-11 02:00:00.000,1
41013,374,2021-04-11 02:00:00.000,1
41014,374,2021-04-11 02:00:00.000,1
41015,374,2021-04-11 02:00:00.000,1
41016,374,2021-04-11 02:00:00.000,1
41017,374,2021-04-11 02:00:00.000,1
41018,374,2021-04-11 02:00:00.000,1
41019,374,2021-04-11 02:00:00.000,1
41020,374,2021-04-11 02:00:00.000,1
41021,374,2021-04-11 02:00:00.000,1
41022,374,2021-04-11 02:00:00.000,1
41023,374,2021-04-11 02:00:00.000,1
41024,374,2021-04-11 02:00:00.000,1
41025,374,2021-04-11 02:00:00.000,1
41026,374,2021-04-11 02:00:00.000,1
41027,374,2021-04-11 02:00:00.000,1
41028,374,2021-04-11 02:00:00.000,1
41029,374,2021-04-11 02:00:00.000,1
41030,374,2021-04-11 02:00:00.000,1
